Elias Koteas,Jack Palance play good roles Angelina is hot and gets naked.Billy Drago appears in this and is cool as usual + a cameo by Sven ole Thorsen helps make this a very enjoyable movie with good acting and a decent budget.  	1
It showed exactly how the government and the scientist argued for humanity and the reasons of the "gadget".  	1
This movie was kind of long in length, but I enjoyed every minute of it.  	1
How this piece of trash was ever released is beyond me: the acting, the story, the characters, the supposedly special effects, etc...it's ALL wrong.  	0
Still it's quite interesting and entertaining to follow.  	1
I think the most wonderful parts (literally, full of "wonder") are the excerpts from his works.  	1
I'm still trying to get over how bad it was.  	0
Plus, it was well-paced and suited its relatively short run time.  	1
I was very uneasy with how bad this movie was, but not scared at all.  	0
When Achille and Philippa beautifully sing a duet from "Don Giovanni" that perfectly describes their situation in the movie, you appreciate the subtle layers of this excellent film.  	1
The script is a big flawed mess.  	0
Feelings, thoughts...Gabriel's discomfort during the dance...all these intangibles leap to life and come within the viewer's grasp in Huston's portrayal.  	1
The soundtrack sucked.  	0
The basic premise is wasted since it is sidelined by the inexplicable focus on the documentary crew.  	0
Their on-screen chemistry, critical to the entire film, is genuine.  	1
I cannot believe that the actors agreed to do this "film".  	0
If there was ever a movie that needed word-of-mouth to promote, this is it.  	1
An AMAZING finale to possibly the BEST trilogy of all time!  	1
Unfortunately, 'Cover Girl' is an example of how Hollywood used to exploit women for financial gain.  	0
Hayao Miyazaki's latest and eighth film for Studio Ghibili, "Gake No Ue No Ponyo" (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.  	1
Another thing I didn't really like is when a character got punched in the face, a gallon of blood would spew forth soon after.  	0
I'm not sure what he was trying to do with this film.  	0
Also, it's a real treat to see Anthony Quinn playing Crazy Horse.  	1
Don't be afraid of subtitles........ its worth a little aversion therapy 10/10  	1
It's very slow.  	0
What the hell kind of crap is that?!  	0
This is a bad film, with bad writing, and good actors....an ugly cartoon crafted by Paul Haggis for people who can't handle anything but the bold strokes in storytelling....a picture painted with crayons.  	0
Wasted two hours.  	0
In addition to having one of the most lovely songs ever written, French Cancan also boasts one of the cutest leading ladies ever to grace the screen.  	1
The characters are interesting and you want to find out more about them the longer the movie goes on, and I think people will be surprised by who does and doesn't make it.  	1
Instead, we got a bore fest about a whiny, spoiled brat babysitting.  	0
I don't think you will be disappointed.  	1
Director Paul Matthews, who also wrote/directed the weak 1995 monster movie "Grim", clearly doesn't know how to pace his films.  	0
There still are good actors around!  	1
Now we were chosen to be tortured with this disgusting piece of blatant American propaganda.  	0
The kids are annoying.  	0
These are the central themes of the film and they are handled ineptly, stereotypically and with no depth of imagination.  	0
Special mention should be made of the superb music score and sound effects, which are an integral element in helping to make this such a memorable and enjoyable cartoon.  	1
(My mother and brother had to do this)When I saw Robert Ryan portraying this type of man, it was a very good imitation of this type of individual, and I was impressed.  	1
STEAMBOAT WILLIE is an amazingly important film to our cinema history.  	1
Julian Fellowes has triumphed again.  	1
My rating: just 3 out of 10.  	0
Really awful.  	0
Long, whiny and pointless.  	0
To be honest with you, this is unbelievable nonsense and very foolish.  	0
It's this pandering to the audience that sabotages most of his films.  	0
I have seen many movies starring Jaclyn Smith, but my god this was one of her best, though it came out 12 years ago.  	1
This is not movie-making.  	0
There is a brilliant twist ending.  	1
This is probably the most irritating show I have ever seen in my entire life.  	0
You'd have to have the IQ of particularly stupid mollusk not to see that one coming.  	0
It looked like a wonderful story.  	1
I really liked that.  	1
Enough can not be said of the remarkable animation in this film.  	1
The warmth it generates is in contrast to its austere backdrop.  	1
there are so many problems i dont know where to start.  	0
Frankly, after Cotton club and Unfaithful, it was kind of embarrassing to watch Lane and Gere in this film, because it is BAD.  	0
It's like a bad two hour TV movie.  	0
A very charming film with wonderful sentiment and heart.  	1
But this movie is not funny, considering the ridiculousness of it.  	0
Just consider the excellent story, solid acting and look of the film as added bonuses.  	1
Helen Baxendale is a very credible lady Macbeth who can be very cheerfull at times and sometimes she just looks like a naughty girl, but deadly in her taste for blood and evil.  	1
Unless you're just out to visually "collect" all extant films of Austen's work, you can skip this one.  	0
Aailiyah was pretty good as Akasha, in places compelling (her first entrance and mini dance scene).  	1
The script iswas there a script?  	0
It failed to convey the broad sweep of landscapes that were a great part of the original.  	0
Again, no plot at all.  	0
Actually, the graphics were good at the time.  	1
There is a lot of beautiful places.  	1
It was very popular when I was in the cinema, a good house and very good reactions and plenty of laughs.  	1
Wow, what a bad film.  	0
All in all a beautiful directed film from Nicola's roeg wih a sublime cast.  	1
It handles some tough issues with dignity and grace, and, of course, has (shocking spoiler here!  	1
I rate this movie 9/10.  	1
The story starts too fast with absolutely no suspense or build-up in the slightest.  	0
I am so tired of clichés that is just lazy writing, and here they come in thick and fast.  	0
Too politically correct.  	0
You wont regret it!  	1
The fact is, this film is a wonderful, heartwarming tale about two people chasing their dreams.  	1
Let's start with all the problemsthe acting, especially from the lead professor, was very, very bad.  	0
Sam Shepard's portrayal of a gung ho Marine was sobering.  	1
Why was this film made?  	0
Not recommended.  	0
I highly doubt that anyone could ever like this trash.  	0
If you want a real scare rent this one!  	1
The cinematography-if it can be called that-sucked.  	0
As a European, the movie is a nice throwback to my time as a student in the 1980's and the experiences I had living abroad and interacting with other nationalities, although the circumstances were slightly different.  	1
The music in the film is really nice too.  	1
The casting is also horrible, cause all you see is a really really BAD Actors, period.  	0
Secondly, Hitchcock pretty much perfected the thriller and chase movie.  	1
It's so bad it's actually worth seeing just for that reason.  	0
So mediocre in every aspect that it just becomes a dull, uninteresting mess, this is one of the most forgettable movies I've seen.  	0
The characters are fleshed out surprisingly well, particularly Grimes and Blake, and all the actors deliver their sharply scripted lines with just the right amount of deadpan tongue in cheek to make the dialogue both hilarious and realistic.  	1
There were too many close ups.  	0
I was very disappointed in the movie.  	0
This was one of the worst films i have ever seen.  	0
Graphics is far from the best part of the game.  	0
Only like 3 or 4 buildings used, a couple of locations MAYBE, & poor hummh!  	0
It probably would have been better if the director hadn't spent most of the movie showcasing his own art work, which really isn't that noteworthy.  	0
The only possible way this movie could be redeemed would be as MST3K fodder.  	0
I guess it was supposed to be clever twist, then shed some light on the situation, but it was just stupid.  	0
" With great sound effects, and impressive special effects, I can't recommend this movie enough.  	1
The attention given to every character, and complex psychological portrayals, detailing loyalty, treachery, love, and hope, are tremendous.  	1
For that, it's worth checking out.  	1
The interplay between Martin and Emilio contains the same wonderful chemistry we saw in Wall Street with Martin and Charlie.  	1
" I love it.  	1
It was so BORING!  	0
Yes, this film does require a rather significant amount of puzzle-solving, but the pieces fit together to create a beautiful picture.  	1
), and sometimes it was so embarrassing that I had to look away.  	0
A piece of cinematic garbage captured on celluloid.  	0
Very true to Shakespear, and a 'must' for all Shakespear fans.  	1
He surely doesn't know how to make a coherent action movie from the screenwriter of Air Force One who was only obliged to write the script just for a big sum of money.  	0
You share General Loewenhielm's exquisite joy in his partaking of the Cailles en Sarcophage even though you are just watching a movie - but you do wish for just a small sample to savor.  	1
This film (and I use that word loosely) is an insult to the movie-going public.  	0
Also the story and acting were weak.  	0
It's also great to see that renowned silent screenwriter Frances Marion hasn't missed a step going from silent to sound.  	1
Funny, clever, hip - just like Pray's previous film, Hype!  	1
Much more interesting, more action, more suspense, and less of the unneeded controversy.  	1
Raw and sublimely moving.  	1
Yes, it's that bad.  	0
Unfortunately, any virtue in this film's production work was lost on a regrettable script.  	0
For readers who have already seen one of Miyazaki's films: he is still in top form and made another worthwhile experience.  	1
It is a true classic.  	1
The scripting of the subtle comedy is unmatched by any movie in recent years.  	1
I was left shattered from the experience of watching this 'film' and I took a good two hours to fully recover.  	0
I couldn't take them seriously.  	0
Excellently produced by one of Sci-fi's best producers Scot Vandiver !  	1
It's pretty surprising that this wonderful film was made in 1949, as Hollywood generally had its collective heads in the sand concerning black and white issues at that time.  	1
This is a chilly, unremarkable movie about an author living/working in a chilly abstruse culture.  	0
Both Rickman and Stowe play their roles to the hilt in this tale of a childrens' book writer who-- maybe?-- has written a subversive tract.  	1
I know that Jim O'Connor was very energetic and that nobody could be as much as him, but George was well dull.  	0
That was funny.  	1
I can't believe there's even a sequel to this!  	0
I found this move beautiful, enjoyable, and uplifting.  	1
The script looks as if only a rough draft was written and shooting began before a finished script was completed.  	0
I saw this movie and I thought this is a stupid movie.  	0
The CG opening sequence in space looked like it could have been created on Microsoft Slideshow for God's sake!  	0
This is one of the best Italian thrillers of the early 70's.  	1
To those who find this movie intelligent or even masterful, I can only say - it's your intelligence and your imagination you obviously used to try and make some sense of this pitiful attempt (it's in our human nature to try and make sense of things) .  	0
Both actors truly understand and become their particular character, delivering a convincing, sincere performance.  	1
Avoid this film at all costs.  	0
Hopefully, the director James Cox can turn the short into a feature length film with the same cast, or win us over with a whole new film.  	1
Barney is definitely super DE duper.  	1
Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unforgettable characters seen in movies in recent years.  	1
If you check the director's filmography on this site you will see why this film didn't have a chance.  	0
" But "Storm Trooper" is not even bad enough to make it to the list of wonderfully terrible movies.  	0
One of the best mexican movies ever!, and one of the less understood, even by mexican themselves, no matter how identified the should have felt with it.  	1
The camera really likes her in this movie.  	1
Otherwise, don't even waste your time on this.  	0
The attractive set used throughout most of the film is an eye-pleasing gem.  	1
This movie is great--especially if you enjoy visual arts.  	1
Kieslowski never ceases to amaze me.  	1
Everything about this film is simply incredible.  	1
The writer, Gorman Bechard, undoubtedly did his homework because all references are industry and character-age appropriate.  	1
It was just too horrible.  	0
Think of the film being like a dream.  	1
None of them are engaging or exciting.  	0
The "explosion" of the Gas tanks at the end was just as awful.  	0
Even allowing for poor production values for the time (1971) and the format (some kind of mini-series), this is baaaaaad.  	0
I believe that Pitch Black was done well.  	1
There is no plot here to keep you going in the first place.  	0
The things that the four kids get themselves into is absolutely hilarious to watch.  	1
the cast was great.  	1
I had to walk out of the theatre for a few minutes just to get some relief!  	0
Highly recommended A+  	1
This movie suffered because of the writing, it needed more suspense.  	0
Very nice and relaxing late night viewing.  	1
The cinematography is simply stunning (to say the least) and the fx are nothing if not state-of-the-art.  	1
Of course the footage from the 70s was grainy, but that only enhanced the film.  	1
It was forced, like everything in this movie.  	0
Everything Captain Howdy says is either laughable or just plain stupid.  	0
This if the first movie I've given a 10 to in years.  	1
See it with your kids if you have a chance--it will open up some amazing dialog about how far race relations have come in the last 50 years.  	1
A truly, truly bad film.  	0
Damian is so talented and versatile in so many ways of writing and portraying different Characters on screen.  	1
Hence the whole story lacks a certain energy.  	0
It has northern humour and positive about the community it represents.  	1
Lot of holes in the plot: there's nothing about how he became the emperor; nothing about where he spend 20 years between his childhood and mature age.  	0
This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon), and this one fails everywhere.  	0
But she is still a bad actress, repeating her robotic face moves in each of her pictures.  	0
Her role was played well.  	1
You can't even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action.  	0
The use of slow-motion needlessly repeats itself throughout the movie but is well backed up by bad acting (and bad is a kind word here), no continuity, scenes that are thrown in for no reason whatsoever, vehicles that looked like they were made from a Corn Flakes box and a directorial style that bordered on stupidity.  	0
I love the Scream movies and all horror movies and this one ranks way up there.  	1
He is one of my favourite directors, and one of the most talented directors in the history of cinema.  	1
The dialogue is atrocious.  	0
I don't think I've ever gone to a movie and disliked it as much.  	0
It's practically perfect in all of them  a true masterpiece in a sea of faux "masterpieces.  	1
And it was boring.  	0
About half way through this film I started to dislike it.  	0
I don't know exactly what it is about this movie, but we latched on to this endearing movie and it has become a special part of our family's memories.  	1
He really didn't seem to want to be hosting; his voice-overs were monotonous, didn't get involved with the guests.  	0
The movie I received was a great quality film for it's age.  	1
When I saw it in the theater I thought I was going to be sick.  	0
Even Billy Bob couldn't rise above the script, which was worse.  	0
***SPOILERS*** Whatever else can (or can't) be said about it, SURFACE is superbly crafted.  	1
See both films if you can.  	1
The telephone repair man was really funny and his reactions to the nuts and bitchy boss were truly genuine.  	1
It Was So Cool.  	1
The kids are very cool too.  	1
The last 15 minutes of movie are also not bad as well.  	1
The only real effects work is the presence of all the animals, and the integration of those into the scenes is some of the worst and most obvious blue/green-screen work I've ever seen.  	0
This is one of the best movies out there that shows such strong sibling bond for each other.  	1
It is zillion times away from reality.  	0
Things happen, characters personalities change, plot twists occur for no real reason other than that script calls for it.  	0
Almost everyone involved must be return to school, acting is utterly predictable and bad, script is pile of garbage all round.  	0
Easily, none other cartoon made me laugh in a tender way (before getting into dark sitcoms oriented for teenagers).  	1
I just cant explain this movie more than romantic,charming,hilarious,and adorable.The junkyard scenes are funny,all the junkyard dogs have something special.Too funny i laughed,kids will LOVE it.Buy it when it comes out,it has new features!  	1
The directing and the cinematography aren't quite as good.  	0
It just blew.  	0
Brilliant!  	1
Director Neil LaBute uses brutal violence to seperate dreams from reality, and along with the touching drama, and hilarious comedy, you can never tell what is going to happen next.  	1
Top line: Don't waste your time and money on this one, its as bad as it comes.  	0
Don't waste your time watching this rubbish non-researched film.  	0
I agree with Jessica, this movie is pretty bad.  	0
The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.  	1
This is definitely one of the bad ones.  	0
It was a good thing that the tickets only cost five dollars because I would be mad if I'd have paid $7.50 to see this crap.  	0
It's just adorable seeing Mickey playing "Turkey in the Straw" in a highly imaginative (if occasionally cruel) way.  	1
The movie was very interesting from beginning to the end.  	1
It's just lame.  	0
The plot - well, I said I'd let that one go.  	0
All this movie does is make you sick watching all these slackers make excuses for their stupid actions for 90 minutes.  	0
Even the squibs look awful.  	0
This movie is also revealing.  	1
Utterly without merit on any level, this is akin to torture.  	0
As a courtroom drama, it's compelling, as an indictment on the American justice system, it's frightening.  	1
Also notable is John Bailey's fine crisp beautifully colored cinematography and the great production design & costumes by Eiko Ishioka who went on to do the memorable costumes for Coppola's Dracula for which she received a well deserved Oscar.  	1
I keep watching it over and over.  	1
Well... Just if you keep thinking how bad it is.  	0
Fans of the genre will be in heaven.  	1
:) Anyway, the plot flowed smoothly and the male-bonding scenes were a hoot.  	1
The film gives meaning to the phrase, "Never in the history of human conflict has so much been owed by so many to so few.  	1
Tom Wilkinson broke my heart at the end... and everyone else's judging by the amount of fumbling for hankies and hands going up to faces among males and females alike.  	1
) some great music, and terrific scenery.  	1
Watching washing machine twirling around wouldn't hurt your eyes as much as this show.  	0
The film's dialogue is natural, real to life.  	1
That was nice.  	1
The only suspense I was feeling was the frustration at just how retarded the girls were.  	0
I mean this in a terrible way.  	0
Ray Charles' life provided excellent biographical material for the film, which goes well beyond being just another movie about a musician.  	1
I loved it, it was really scary.  	1
That's how I'd describe this painfully dreary time-waster of a film.  	0
Buy it, play it, enjoy it, love it.  	1
Gotta love those close-ups of slimy, drooling teeth!  	1
As they say in Canada, This is the fun game, aye.  	1
This is the kind of money that is wasted properly.  	1
There is simply no excuse for something this poorly done.  	0
It's a shame to see good actors like Thomerson and James make a living in a mess like this.  	0
I literally vomited while watching this film.  	0
I wouldn't say they're worth 2 hours of your time, though.  	0
The stories were powerful explorations of the nature of man and of art.  	1
I've seen soap operas more intelligent than this movie.  	0
But I recommend waiting for their future efforts, let this one go.  	0
And there wasn't a single sour note struck acting-wise, either; some surprisingly solid casting, here.  	1
This is an extraordinary film.  	1
And generally the lines and plot is weaker than the average episode.  	0
This is high adventure at its best.  	1
It was horrendous.  	0
Go rent it.  	1
It's hard not to fall head-over-heels in love with that girl.  	1
The characters are interesting and you really care for them.  	1
The show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for.  	0
I'll give this film 10 out of 10!  	1
Full of unconvincing cardboard characters it is blandly written by Edward Chodorov, who also produced, and is surprisingly directed by Jean Negulesco from whom one would expect a great deal more.  	0
Not a pleasant voyage of self-discovery.  	0
Kathy Bates is wonderful in her characters subtle desperation and escapism; a variation on her character in "At Play In The Fields Of The Lord".  	1
Also great directing and photography.  	1
This early film from future goremeister Lucio Fulci is a very good addition to the giallo sub-genre.  	1
But the convoluted plot just didn't convince me, and much of the film was watched with a weird, questioning glance.  	0
In a word, it is embarrassing.  	0
I'm so sorry but I really can't recommend it to anyone.  	0
Final Word: This Show is a real torture!!  	0
If there was ever an indication of a writer and a director's ability to meld two highly volatile temperaments into a seamless union of creativity, then this is it!  	1
The best scene in the movie is at the end, but I won't spoil it.  	1
This scene is very strong and unpleasant.  	0
The acting is like watching wooden puppets moving around and reading from a book, that's how bad it is.  	0
The results, well, are a shame.  	0
I like Armand Assante & my cable company's summary sounded interesting, so I watched it, twice already, and probably will again.  	1
I hate writing bad reviews about films - especially those in which I really like the star - but this film is so bad I don't believe for one second that anyone could have been proud of it.  	0
And his subtle connections between the three films are awesome.  	1
NOBODY identifies with these characters because they're all cardboard cutouts and stereotypes (or predictably reverse-stereotypes).  	0
It's a campy sort of film that's a joy to watch.  	1
So I am here to warn you--DO NOT RENT THIS MOVIE, it is the dumbest thing you have never seen!  	0
The dialogue sucked.  	0
The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.  	1
And I really did find them funny.  	1
This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.  	1
This is one I did not have, but I watched it recently on Fox Movie Channel, and was very disappointed.  	0
So bad.  	0
The story is beyond stupid.  	0
Conceptually, the show offers a little bit of everything- and for just about everybody (parents, kids, fantasy and/or fx fans).  	1
There were several moments in the movie that just didn't need to be there and were excruciatingly slow moving.  	0
From here on the Widmark character turns unintentionally comical!  	0
The plot, such as it is, is so derivative and predictable that the ending is like a mercy killing.  	0
Constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations.  	1
But this movie really got to me.  	1
This movie is so awesome!  	1
It's a case of 'so bad it is laughable'.  	0
But, Kevin Spacey is an excellent, verbal tsunami as Buddy Ackerman  and totally believable because he is a great actor.  	1
If it was to turn my good day feeling into a night of disturbing memories than I guess he succeeded.  	0
All the actors give a wonderful performance, especially Jennifer Rubin as Jamie Harris, who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star.  	1
All in all its an insult to one's intelligence and a huge waste of money.  	0
Whatever the producer was going for, he missed entirely.  	0
He owns the film, just as Spacek owned "Coal Miner's Daughter" and Quaid owned "Great Balls of Fire.  	1
However, after seeing the short again after about 25 years, I was amazed at how timeless the film actually is.  	1
Both films are terrible, but to the credit of the 1986 version, it was watchable.  	0
Of course, the acting is blah.  	0
Horrible!  	0
The poor actors.  	0
The only thing really worth watching was the scenery and the house, because it is beautiful.  	1
& That movie was bad.  	0
Nothing at all to recommend.  	0
The acting helps the writing along very well (maybe the idiot-savant sister could have been played better), and it is a real joy to watch.  	1
A standout scene.  	1
Everything about it is just bad.  	0
Call me a nut, but I think this is one of the best movies ever.  	1
Everything from acting to cinematography was solid.  	1
Not only did it only confirm that the film would be unfunny and generic, but it also managed to give away the ENTIRE movie; and I'm not exaggerating - every moment, every plot point, every joke is told in the trailer.  	0
God, and I can never get that 90 minutes back!  	0
If you do watch it, however, there are small consolations: The actresses playing Anne's sisters each do a wonderful job with their roles.  	1
In short, don't bother with this movie.  	0
However, I recently watched the whole thing again on DVD, and I was completely struck by how extremely stupid the storyline was - how it contained holes, inconsistencies and - frankly - a whole lot of crap - and how horrid the dancing was.  	0
I liked it.  	1
Cinematography noteworthy including fine views of Barcelona and its famed Gaudi towers.  	1
MANNA FROM HEAVEN is a terrific film that is both predictable and unpredictable at the same time.  	1
This was a flick doomed from its conception.  	0
The two main characters may be two of the most believable children I ever saw put on screen.  	1
The film has an ultra-cheap look to it.  	0
What this film lacks is a convincing script.  	0
I won't say any more - I don't like spoilers, so I don't want to be one, but I believe this film is worth your time.  	1
Angus Scrimm also turns in a good performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.  	1
About 30 minutes of footage is wasted to show mediocre elderly actors awkwardly babbling overwrought pseudo-Satanic gibberish corny enough to make a teen Goth blush, almost always in Olde English, and sometimes in Latin that may or may not be made up words.  	0
Highly entertaining at all angles.  	1
;) Recommend with confidence!  	1
At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.  	1
10 out of 10 stars.  	1
1/10 - and only because there is no setting for 0/10.  	0
Omit watching this.  	0
Even if you love bad movies, do not watch this movie.  	0
In conclusion, I will not bother with this movie because a volcano in Los Angeles is nothing but nonsense.  	0
It even has its sweet moments.  	1
Shot in the Southern California desert using his patent faux documentary style, Watkins creates a film like no other.  	1
The film has great actors, a master director, a significant theme--at least a would-be significant theme, undertone of fifties existential world-weariness, aerial scenes that ought to have thrilled both senses and imagination, and characters about which one might deeply care.  	1
Aside from it's terrible lead, this film has loads of other debits.  	0
I enjoyed it.  	1
To sum the film up, "Breeders" is a terrible, cheaply made horror movie that should be avoided like the Ebola virus.  	0
I struggle to find anything bad to say about it.  	1
An Italian reviewer called this "a small, great film," and that's right.  	1
The ending is so, SO perfect... you'll shed a tear.  	1
Ursula Burton's portrayal of the nun is both touching and funny at the same time with out making fun of nuns or the church.  	1
I'm translating movies for a living and this is the first movie in my 5-year working experience that I found offensive to my intelligence.  	0
Despite the pans of reviewers, I liked this movie.  	1
I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an amazing film and trilogy!  	1
Not easy to watch.  	0
Your brain will attempt to shut-down as part of a primal impulse of self-preservation.  	0
Excellent performance.  	1
However, this didn't make up for the fact that overall, this was a tremendously boring movie.  	0
This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.  	0
Avoid at ALL costs!  	0
But the premise of the film was so ridiculous: that the President of the U.S.  	0
In a most wonderful location lies a story of contrast.  	1
Ironically I mostly find his films a total waste of time to watch.  	0
One of the worst shows of all time.  	0
It's a sad movie, but very good.  	1
I highly recommend this movie for anyone interested in art, poetry, theater, politics, or Japanese history.  	1
Star Trek V The final Frontier is the worst in the series.  	0
Rating: 1 out of 10.  	0
I saw it as a child on TV back in 1973, when it was "The Stranger" and I loved it.  	1
This is truly an art movie--it actually has a lot of art in it.  	1
first of all, there are enough racial stereotypes and racial jokes to offend everyone.  	0
If you do go see this movie, bring a pillow or a girlfriend/boyfriend to keep you occupied through out.  	0
I won't spoil it, but the ending in pretty amazing.  	1
Here's where the movie really pi**ed me off.  	0
It really created a unique feeling though.  	1
What on earth is Irons doing in this film?  	0
The sets (especially designed to work with the camera) are amazing....stylized, beautiful and effective.  	1
The performances are real and gripping, the crocdodile is extremely well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.  	1
Trouble is, the writing and directing make it impossible to establish those things that make a movie watchable, like character, story, theme and so on.  	0
Very disappointed and wondered how it could be in the Oscar shortlist.  	0
It had some average acting from the main person, and it was a low budget as you clearly can see.  	0
It was too predictable, even for a chick flick.  	0
Whatever prompted such a documentary is beyond me!  	0
But when someone strives for greatness and poetry, but delivers a muddled (and often ridiculous) story, a bunch of disparate scenes, pretentious dialogue... Then you get the worst kind of a movie that some other reviewer very accurately defined as "pretentious crap".  	0
The football scenes at the end were perplexing.  	0
A bit predictable.  	0
The movie is not completely perfect but 'Titta Di Girolamo' will stay with you for a long time after the vision of the movie.  	1
It was that year, however, that reminded us that Huston was still at the top of his game as evinced by his faithful adaptation of James Joyce's acclaimed novella "The Dead.  	1
Duris has a wholesome appearance and gives a fine performance.  	1
But in terms of the writing it's very fresh and bold.  	1
Overall, this movie was cheap trash.  	0
Then the film just dropped the ball.  	0
The transfers are very good.  	1
Not even good for camp value!  	0
The only thing worse than Taylor's acting was Stanwyck's singing.  	0
My only problem is I thought the actor playing the villain was a low rent Michael Ironside.  	0
This movie has a cutting edge to it.  	1
Highly unrecommended.  	0
An excellent performance from Ms.  	1
I believe every one should see this movie as I think few people outside of South Africa understand its past and what is being attempted in the Truth and Reconciliation process.  	1
The story is lame, not interesting and NEVER really explains the sinister origins of the puppets.  	0
It was a long time that i didn't see a so charismatic actor on screen.  	1
I understand that it's supposed to be a cheap popcorn comedy, but that doesn't mean that it has to completely insult our intelligence, and have writing so incredibly hackneyed that it borders on offensive.  	0
No actress has been worse used that June Allison in this movie.  	0
It is wonderful and inspiring to watch, and I hope that it gets released again on to video or DVD.  	1
the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.  	1
If you act in such a film, you should be glad that you're gonna drift away from earth as far as possible!  	0
Punishment Park is a brilliant piece of cinema.  	1
Jimmy Stewart is as ever a great hero for Hitchcock, the story rips along to its cool climax at an embassy function, but it lacks the brooding menace of Hitchcock's black and white, low-budget original.  	1
Which has more depth and character than the man underneath it.  	0
Garbo, who showed right off the bat that her talents could carry over from the silent era (I wanted to see some of her silent work, but Netflix doesn't seem to be stocking them.  	1
She carries the movie well.  	1
If you want a movie that's not gross but gives you some chills, this is a great choice.  	1
However Paul Schrader has indeed made a film "about" Mishima that is both superb & complex.  	1
Perabo has a nice energy level and is obviously very comfortable in front of a camera.  	1
One character is totally annoying with a voice that gives me the feeling of fingernails on a chalkboard.  	0
Overall, the film is interesting and thought-provoking.  	1
And, FINALLY, after all that, we get to an ending that would've been great had it been handled by competent people and not Jerry Falwell.  	0
But what really made it unwatchable was the direction.  	0
Schrader has made a resume full of lousy, amateurish films.  	0
All things considered, a job very well done.  	1
Not much dialogue, not much music, the whole film was shot as elaborately and aesthetically like a sculpture.  	1
This is an excellent film.  	1
